dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.299334,0.012154,1.310000,1.000000,0.000000,0.000000,0.026004
0.020000,1.319327,0.012682,1.330000,1.000000,0.000000,0.000000,0.026759
0.020000,1.339320,0.013225,1.350000,1.000000,0.000000,0.000000,0.027525
0.020000,1.359312,0.013783,1.370000,1.000000,0.000000,0.000000,0.028303
0.020000,1.379304,0.014357,1.390000,1.000000,0.000000,0.000000,0.029093
0.020000,1.399295,0.014946,1.410000,1.000000,0.000000,0.000000,0.029895
0.020000,1.419286,0.015552,1.430000,1.000000,0.000000,0.000000,0.030708
0.020000,1.439276,0.016175,1.450000,1.000000,0.000000,0.000000,0.031534
0.020000,1.459266,0.016814,1.470000,1.000000,0.000000,0.000000,0.032371
0.020000,1.479255,0.017469,1.490000,1.000000,0.000000,0.000000,0.033221
0.020000,1.499244,0.018142,1.510000,1.000000,0.000000,0.000000,0.034083
0.020000,1.519232,0.018832,1.530000,1.000000,0.000000,0.000000,0.034957
0.020000,1.539219,0.019540,1.550000,1.000000,0.000000,0.000000,0.035843
0.020000,1.559206,0.020266,1.570000,1.000000,0.000000,0.000000,0.036742
0.020000,1.579193,0.021010,1.590000,1.000000,0.000000,0.000000,0.037653
0.020000,1.599178,0.021772,1.610000,1.000000,0.000000,0.000000,0.038576
0.020000,1.619163,0.022553,1.630000,1.000000,0.000000,0.000000,0.039512
0.020000,1.639147,0.023352,1.650000,1.000000,0.000000,0.000000,0.040461
0.020000,1.659130,0.024171,1.670000,1.000000,0.000000,0.000000,0.041422
0.020000,1.679113,0.025009,1.690000,1.000000,0.000000,0.000000,0.042397
0.020000,1.699094,0.025866,1.710000,1.000000,0.000000,0.000000,0.043384
0.020000,1.719075,0.026743,1.730000,1.000000,0.000000,0.000000,0.044383
0.020000,1.739055,0.027641,1.750000,1.000000,0.000000,0.000000,0.045396
0.020000,1.759034,0.028559,1.770000,1.000000,0.000000,0.000000,0.046422
0.020000,1.779012,0.029497,1.790000,1.000000,0.000000,0.000000,0.047461
0.020000,1.798989,0.030457,1.810000,1.000000,0.000000,0.000000,0.048513
0.020000,1.818965,0.031437,1.830000,1.000000,0.000000,0.000000,0.049579
0.020000,1.838939,0.032439,1.850000,1.000000,0.000000,0.000000,0.050658
0.020000,1.858913,0.033463,1.870000,1.000000,0.000000,0.000000,0.051750
0.020000,1.878886,0.034508,1.890000,1.000000,0.000000,0.000000,0.052856
0.020000,1.898857,0.035576,1.910000,1.000000,0.000000,0.000000,0.053975
0.020000,1.918827,0.036666,1.930000,1.000000,0.000000,0.000000,0.055109
0.020000,1.938796,0.037779,1.950000,1.000000,0.000000,0.000000,0.056255
0.020000,1.958764,0.038915,1.970000,1.000000,0.000000,0.000000,0.057416
0.020000,1.978731,0.040075,1.990000,1.000000,0.000000,0.000000,0.058591
0.020000,1.998696,0.041258,2.010000,1.000000,0.000000,0.000000,0.059780
0.020000,2.018659,0.042465,2.030000,1.000000,0.000000,0.000000,0.060983
0.020000,2.038621,0.043696,2.050000,1.000000,0.000000,0.000000,0.062200
0.020000,2.058582,0.044951,2.070000,1.000000,0.000000,0.000000,0.063432
0.020000,2.078541,0.046231,2.090000,1.000000,0.000000,0.000000,0.064678
0.020000,2.098498,0.047536,2.110000,1.000000,0.000000,0.000000,0.065938
0.020000,2.118454,0.048867,2.130000,1.000000,0.000000,0.000000,0.067213
0.020000,2.138408,0.050223,2.150000,1.000000,0.000000,0.000000,0.068503
0.020000,2.158360,0.051605,2.170000,1.000000,0.000000,0.000000,0.069807
0.020000,2.178311,0.053013,2.190000,1.000000,0.000000,0.000000,0.071127
0.020000,2.198259,0.054448,2.210000,1.000000,0.000000,0.000000,0.072461
0.020000,2.218206,0.055909,2.230000,1.000000,0.000000,0.000000,0.073811
0.020000,2.238150,0.057398,2.250000,1.000000,0.000000,0.000000,0.075176
0.020000,2.258093,0.058914,2.270000,1.000000,0.000000,0.000000,0.076556
0.020000,2.278033,0.060457,2.290000,1.000000,0.000000,0.000000,0.077952
0.020000,2.297971,0.062029,2.310000,1.000000,0.000000,0.000000,0.079363
0.020000,2.317907,0.063628,2.330000,1.000000,0.000000,0.000000,0.080789
0.020000,2.337841,0.065257,2.350000,1.000000,0.000000,0.000000,0.082232
0.020000,2.357772,0.066914,2.370000,1.000000,0.000000,0.000000,0.083690
0.020000,2.377701,0.068601,2.390000,1.000000,0.000000,0.000000,0.085164
0.020000,2.397627,0.070317,2.410000,1.000000,0.000000,0.000000,0.086655
0.020000,2.417551,0.072062,2.430000,1.000000,0.000000,0.000000,0.088161
0.020000,2.437472,0.073839,2.450000,1.000000,0.000000,0.000000,0.089684
0.020000,2.457390,0.075645,2.470000,1.000000,0.000000,0.000000,0.091224
0.020000,2.477305,0.077483,2.490000,1.000000,0.000000,0.000000,0.092779
0.020000,2.497218,0.079351,2.510000,1.000000,0.000000,0.000000,0.094352
0.020000,2.517127,0.081251,2.530000,1.000000,0.000000,0.000000,0.095941
0.020000,2.537034,0.083183,2.550000,1.000000,0.000000,0.000000,0.097548
0.020000,2.556937,0.085147,2.570000,1.000000,0.000000,0.000000,0.099171
0.020000,2.576837,0.087143,2.590000,1.000000,0.000000,0.000000,0.100811
0.020000,2.596734,0.089173,2.610000,1.000000,0.000000,0.000000,0.102469
0.020000,2.616627,0.091235,2.630000,1.000000,0.000000,0.000000,0.104144
0.020000,2.636517,0.093331,2.650000,1.000000,0.000000,0.000000,0.105837
0.020000,2.656404,0.095461,2.670000,1.000000,0.000000,0.000000,0.107548
0.020000,2.676286,0.097625,2.690000,1.000000,0.000000,0.000000,0.109276
0.020000,2.696165,0.099823,2.710000,1.000000,0.000000,0.000000,0.111022
0.020000,2.716040,0.102057,2.730000,1.000000,0.000000,0.000000,0.112786
0.020000,2.735911,0.104325,2.750000,1.000000,0.000000,0.000000,0.114569
0.020000,2.755777,0.106630,2.770000,1.000000,0.000000,0.000000,0.116370
0.020000,2.775640,0.108970,2.790000,1.000000,0.000000,0.000000,0.118189
0.020000,2.795498,0.111346,2.810000,1.000000,0.000000,0.000000,0.120027
0.020000,2.815352,0.113759,2.830000,1.000000,0.000000,0.000000,0.121884
0.020000,2.835201,0.116210,2.850000,1.000000,0.000000,0.000000,0.123759
0.020000,2.855046,0.118697,2.870000,1.000000,0.000000,0.000000,0.125654
0.020000,2.874886,0.121223,2.890000,1.000000,0.000000,0.000000,0.127568
0.020000,2.894721,0.123786,2.910000,1.000000,0.000000,0.000000,0.129502
0.020000,2.914551,0.126388,2.930000,1.000000,0.000000,0.000000,0.131455
0.020000,2.934376,0.129029,2.950000,1.000000,0.000000,0.000000,0.133427
0.020000,2.954196,0.131710,2.970000,1.000000,0.000000,0.000000,0.135419
0.020000,2.974010,0.134430,2.990000,1.000000,0.000000,0.000000,0.137432
0.020000,2.993819,0.137190,3.010000,1.000000,0.000000,0.000000,0.139464
0.020000,3.013622,0.139990,3.030000,1.000000,0.000000,0.000000,0.141517
0.020000,3.033419,0.142832,3.050000,1.000000,0.000000,0.000000,0.143590
0.020000,3.053210,0.145714,3.070000,1.000000,0.000000,0.000000,0.145684
0.020000,3.072995,0.148639,3.090000,1.000000,0.000000,0.000000,0.147798
0.020000,3.092774,0.151605,3.110000,1.000000,0.000000,0.000000,0.149933
0.020000,3.112546,0.154614,3.130000,1.000000,0.000000,0.000000,0.152090
0.020000,3.132312,0.157665,3.150000,1.000000,0.000000,0.000000,0.154267
0.020000,3.152071,0.160760,3.170000,1.000000,0.000000,0.000000,0.156466
0.020000,3.171823,0.163899,3.190000,1.000000,0.000000,0.000000,0.158687
0.020000,3.191568,0.167081,3.210000,1.000000,0.000000,0.000000,0.160929
