dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.435986,4.152247,14.029919,1.095675,0.002337,-0.007183,6.149531
0.020000,13.457701,4.149297,14.051833,1.095719,0.002193,-0.007204,6.146829
0.020000,13.479409,4.146289,14.073748,1.095745,0.001293,-0.045004,6.144126
0.020000,13.501107,4.143222,14.095662,1.095690,-0.002712,-0.200232,6.141423
0.020000,13.522797,4.140097,14.117577,1.095724,0.001679,0.219560,6.138720
0.020000,13.544480,4.136912,14.139492,1.095755,0.001534,-0.007249,6.136016
0.020000,13.566154,4.133669,14.161407,1.095782,0.001389,-0.007264,6.133312
0.020000,13.587820,4.130368,14.183324,1.095807,0.001243,-0.007279,6.130607
0.020000,13.609478,4.127007,14.205240,1.095829,0.001098,-0.007293,6.127903
0.020000,13.631124,4.123589,14.227155,1.095738,-0.004577,-0.283748,6.125198
0.020000,13.652762,4.120112,14.249070,1.095752,0.000717,0.264699,6.122494
0.020000,13.674390,4.116576,14.270985,1.095764,0.000586,-0.006549,6.119790
0.020000,13.696009,4.112982,14.292901,1.095773,0.000440,-0.007301,6.117086
0.020000,13.717618,4.109329,14.314816,1.095778,0.000293,-0.007309,6.114382
0.020000,13.739217,4.105618,14.336732,1.095781,0.000147,-0.007316,6.111679
0.020000,13.760804,4.101849,14.358646,1.095712,-0.003476,-0.181149,6.108976
0.020000,13.782381,4.098021,14.380559,1.095664,-0.002410,0.053273,6.106274
0.020000,13.803947,4.094136,14.402472,1.095656,-0.000359,0.102558,6.103572
0.020000,13.825502,4.090192,14.424385,1.095646,-0.000505,-0.007292,6.100871
0.020000,13.847046,4.086190,14.446298,1.095633,-0.000651,-0.007293,6.098172
0.020000,13.868579,4.082130,14.468210,1.095617,-0.000797,-0.007294,6.095473
0.020000,13.890100,4.078012,14.490122,1.095599,-0.000943,-0.007293,6.092775
0.020000,13.911608,4.073836,14.512032,1.095468,-0.006542,-0.279950,6.090078
0.020000,13.933104,4.069603,14.533940,1.095435,-0.001657,0.244224,6.087382
0.020000,13.954588,4.065311,14.555849,1.095406,-0.001439,0.010926,6.084688
0.020000,13.976059,4.060962,14.577756,1.095374,-0.001583,-0.007230,6.081995
0.020000,13.997518,4.056556,14.599663,1.095340,-0.001728,-0.007224,6.079303
0.020000,14.018964,4.052092,14.621569,1.095302,-0.001872,-0.007216,6.076613
0.020000,14.040398,4.047570,14.643474,1.095262,-0.002016,-0.007208,6.073925
0.020000,14.061816,4.042991,14.665376,1.095111,-0.007543,-0.276359,6.071238
0.020000,14.083221,4.038355,14.687277,1.095054,-0.002863,0.234046,6.068553
0.020000,14.104612,4.033662,14.709177,1.095004,-0.002497,0.018269,6.065870
0.020000,14.125990,4.028912,14.731076,1.094951,-0.002639,-0.007106,6.063189
0.020000,14.147354,4.024105,14.752974,1.094895,-0.002781,-0.007092,6.060510
0.020000,14.168703,4.019240,14.774871,1.094837,-0.002923,-0.007077,6.057833
0.020000,14.190039,4.014319,14.796767,1.094776,-0.003064,-0.007061,6.055158
0.020000,14.211358,4.009342,14.818660,1.094658,-0.005896,-0.141621,6.052486
0.020000,14.232662,4.004308,14.840550,1.094526,-0.006585,-0.034443,6.049815
0.020000,14.253951,3.999217,14.862439,1.094455,-0.003525,0.153012,6.047148
0.020000,14.275225,3.994070,14.884327,1.094382,-0.003663,-0.006920,6.044482
0.020000,14.296484,3.988867,14.906213,1.094306,-0.003801,-0.006898,6.041820
0.020000,14.317727,3.983608,14.928098,1.094227,-0.003939,-0.006875,6.039159
0.020000,14.338954,3.978293,14.949981,1.094146,-0.004076,-0.006851,6.036502
0.020000,14.360166,3.972921,14.971862,1.094062,-0.004212,-0.006826,6.033847
0.020000,14.381361,3.967494,14.993740,1.093923,-0.006952,-0.136976,6.031195
0.020000,14.402538,3.962012,15.015616,1.093768,-0.007748,-0.039816,6.028546
0.020000,14.423699,3.956474,15.037489,1.093675,-0.004646,0.155116,6.025901
0.020000,14.444843,3.950881,15.059361,1.093579,-0.004779,-0.006643,6.023258
0.020000,14.465971,3.945232,15.081230,1.093481,-0.004911,-0.006613,6.020618
0.020000,14.487081,3.939529,15.103098,1.093380,-0.005043,-0.006581,6.017982
